Site Codes,Date,Depth,ODO
KIN,2018-08-27T00:00:00Z,2.018,8.78
KIN,2018-08-27T00:00:00Z,2.489,8.77
KIN,2018-08-27T00:00:00Z,3.024,8.76
KIN,2018-08-27T00:00:00Z,3.522,8.77
KIN,2018-08-27T00:00:00Z,3.992,8.77
KIN,2018-08-27T00:00:00Z,4.523,8.79
KIN,2018-08-27T00:00:00Z,4.894,8.77
KMO,2018-08-27T00:00:00Z,0.209,8.84
KMO,2018-08-27T00:00:00Z,0.503,8.8
KMO,2018-08-27T00:00:00Z,1.02,8.81
KMO,2018-08-27T00:00:00Z,1.499,8.84
KMO,2018-08-27T00:00:00Z,2.008,8.86
KMO,2018-08-27T00:00:00Z,2.503,8.93
KMO,2018-08-27T00:00:00Z,3.014,8.93
KMO,2018-08-27T00:00:00Z,3.479,8.93
KMO,2018-08-27T00:00:00Z,4.077,8.92
VIT,2018-08-27T00:00:00Z,0.215,8.87
VIT,2018-08-27T00:00:00Z,0.504,8.82
VIT,2018-08-27T00:00:00Z,0.986,8.91
VIT,2018-08-27T00:00:00Z,1.493,8.98
VIT,2018-08-27T00:00:00Z,2.016,8.98
VIT,2018-08-27T00:00:00Z,2.506,8.97
VIT,2018-08-27T00:00:00Z,2.993,8.97
VIT,2018-08-27T00:00:00Z,3.622,8.97
SUC,2018-08-27T00:00:00Z,0.214,8.72
SUC,2018-08-27T00:00:00Z,0.496,8.86
SUC,2018-08-27T00:00:00Z,0.981,8.94
SUC,2018-08-27T00:00:00Z,1.516,8.99
SUC,2018-08-27T00:00:00Z,2.031,9
SUC,2018-08-27T00:00:00Z,2.483,8.98
SUC,2018-08-27T00:00:00Z,3.011,8.99
SUC,2018-08-27T00:00:00Z,3.505,8.99
SUC,2018-08-27T00:00:00Z,4.033,8.99
SUC,2018-08-27T00:00:00Z,4.484,8.98
SUC,2018-08-27T00:00:00Z,4.921,8.96
MEAD,2018-08-27T00:00:00Z,0.225,9
MEAD,2018-08-27T00:00:00Z,0.516,9
MEAD,2018-08-27T00:00:00Z,1.022,8.98
MEAD,2018-08-27T00:00:00Z,1.466,8.97
MEAD,2018-08-27T00:00:00Z,1.974,8.96
MEAD,2018-08-27T00:00:00Z,2.513,8.95
MEAD,2018-08-27T00:00:00Z,3.001,8.95
MEAD,2018-08-27T00:00:00Z,3.493,8.94
MULB FARM,2018-08-27T00:00:00Z,0.212,8.94
MULB FARM,2018-08-27T00:00:00Z,0.502,8.92
MULB FARM,2018-08-27T00:00:00Z,0.997,8.92
MULB FARM,2018-08-27T00:00:00Z,1.511,8.91
MULB FARM,2018-08-27T00:00:00Z,2.017,8.9
MULB FARM,2018-08-27T00:00:00Z,2.506,8.89
MULB FARM,2018-08-27T00:00:00Z,2.931,8.89
WMP,2018-08-27T00:00:00Z,0.217,8.92
WMP,2018-08-27T00:00:00Z,0.497,8.91
WMP,2018-08-27T00:00:00Z,1.025,8.89
WMP,2018-08-27T00:00:00Z,1.48,8.9
WMP,2018-08-27T00:00:00Z,2.019,8.89
WMP,2018-08-27T00:00:00Z,2.507,8.87
WMP,2018-08-27T00:00:00Z,3,8.85
WMP,2018-08-27T00:00:00Z,3.487,8.83
WMP,2018-08-27T00:00:00Z,4.028,8.83
WMP,2018-08-27T00:00:00Z,4.503,8.82
WMP,2018-08-27T00:00:00Z,5.011,8.82
WMP,2018-08-27T00:00:00Z,5.329,8.81
CAV,2018-08-27T00:00:00Z,0.209,8.89
CAV,2018-08-27T00:00:00Z,0.502,8.88
CAV,2018-08-27T00:00:00Z,1.006,8.88
CAV,2018-08-27T00:00:00Z,1.479,8.87
CAV,2018-08-27T00:00:00Z,2.012,8.85
CAV,2018-08-27T00:00:00Z,2.498,8.84
CAV,2018-08-27T00:00:00Z,2.982,8.84
REG,2018-08-27T00:00:00Z,0.186,8.95
REG,2018-08-27T00:00:00Z,0.507,8.95
REG,2018-08-27T00:00:00Z,1.001,8.94
REG,2018-08-27T00:00:00Z,1.503,8.93
REG,2018-08-27T00:00:00Z,1.991,8.92
REG,2018-08-27T00:00:00Z,2.58,8.91
KIN,2018-09-03T00:00:00Z,0.214,8.89
KIN,2018-09-03T00:00:00Z,0.517,8.83
KIN,2018-09-03T00:00:00Z,1.049,8.77
KIN,2018-09-03T00:00:00Z,1.516,8.78
KIN,2018-09-03T00:00:00Z,2.053,8.84
KIN,2018-09-03T00:00:00Z,2.548,8.83
KIN,2018-09-03T00:00:00Z,3.001,8.83
KIN,2018-09-03T00:00:00Z,3.543,8.81
KIN,2018-09-03T00:00:00Z,4.072,8.8
KIN,2018-09-03T00:00:00Z,4.437,8.79
KMO,2018-09-03T00:00:00Z,0.216,8.84
KMO,2018-09-03T00:00:00Z,0.521,8.9
KMO,2018-09-03T00:00:00Z,1.047,8.88
KMO,2018-09-03T00:00:00Z,1.531,8.87
KMO,2018-09-03T00:00:00Z,2.002,8.89
KMO,2018-09-03T00:00:00Z,2.515,8.88
VIT,2018-09-03T00:00:00Z,0.212,8.93
VIT,2018-09-03T00:00:00Z,0.525,8.92
VIT,2018-09-03T00:00:00Z,1.02,8.9
VIT,2018-09-03T00:00:00Z,1.519,8.9
VIT,2018-09-03T00:00:00Z,2.03,8.89
VIT,2018-09-03T00:00:00Z,2.306,8.88
SUC,2018-09-03T00:00:00Z,0.186,8.92
SUC,2018-09-03T00:00:00Z,0.54,8.91
SUC,2018-09-03T00:00:00Z,0.998,8.91
SUC,2018-09-03T00:00:00Z,1.566,8.92
SUC,2018-09-03T00:00:00Z,2.018,8.9
SUC,2018-09-03T00:00:00Z,2.519,8.88
SUC,2018-09-03T00:00:00Z,3.025,8.87
SUC,2018-09-03T00:00:00Z,3.561,8.86
SUC,2018-09-03T00:00:00Z,4.045,8.86
SUC,2018-09-03T00:00:00Z,4.52,8.86
SUC,2018-09-03T00:00:00Z,4.803,8.85
MEAD,2018-09-03T00:00:00Z,0.229,9.08
MEAD,2018-09-03T00:00:00Z,0.511,9.06
MEAD,2018-09-03T00:00:00Z,1.028,9.05
MEAD,2018-09-03T00:00:00Z,1.485,9.04
MEAD,2018-09-03T00:00:00Z,2.038,9.03
MEAD,2018-09-03T00:00:00Z,2.53,9.03
MULB FARM,2018-09-03T00:00:00Z,0.212,9.11
MULB FARM,2018-09-03T00:00:00Z,0.514,9.1
MULB FARM,2018-09-03T00:00:00Z,0.99,9.09
MULB FARM,2018-09-03T00:00:00Z,1.615,9.08
MULB FARM,2018-09-03T00:00:00Z,1.994,9.08
MULB FARM,2018-09-03T00:00:00Z,2.587,9.07
WMP,2018-09-03T00:00:00Z,0.22,9.13
WMP,2018-09-03T00:00:00Z,0.508,9.12
WMP,2018-09-03T00:00:00Z,1.04,9.12
WMP,2018-09-03T00:00:00Z,1.517,9.12
WMP,2018-09-03T00:00:00Z,2.028,9.12
WMP,2018-09-03T00:00:00Z,2.534,9.11
WMP,2018-09-03T00:00:00Z,3.024,9.11
WMP,2018-09-03T00:00:00Z,3.51,9.11
WMP,2018-09-03T00:00:00Z,4.032,9.09
WMP,2018-09-03T00:00:00Z,4.374,9.09
CAV,2018-09-03T00:00:00Z,0.217,9.2
CAV,2018-09-03T00:00:00Z,0.534,9.18
CAV,2018-09-03T00:00:00Z,1.047,9.17
CAV,2018-09-03T00:00:00Z,1.525,9.17
CAV,2018-09-03T00:00:00Z,1.967,9.17
CAV,2018-09-03T00:00:00Z,2.535,9.15
CAV,2018-09-03T00:00:00Z,2.833,9.14
REG,2018-09-03T00:00:00Z,0.202,9.23
REG,2018-09-03T00:00:00Z,0.505,9.21
REG,2018-09-03T00:00:00Z,1.027,9.21
REG,2018-09-03T00:00:00Z,1.469,9.21
REG,2018-09-03T00:00:00Z,2.028,9.21
REG,2018-09-03T00:00:00Z,2.477,9.19
REG,2018-09-03T00:00:00Z,2.811,9.18
KIN,2018-09-10T00:00:00Z,0.217,8.6
KIN,2018-09-10T00:00:00Z,0.528,8.62
KIN,2018-09-10T00:00:00Z,1.02,8.59
KIN,2018-09-10T00:00:00Z,1.526,8.62
KIN,2018-09-10T00:00:00Z,2.011,8.62
KIN,2018-09-10T00:00:00Z,2.521,8.6
KIN,2018-09-10T00:00:00Z,3.019,8.59
KIN,2018-09-10T00:00:00Z,3.523,8.61
KIN,2018-09-10T00:00:00Z,4.032,8.61
KIN,2018-09-10T00:00:00Z,4.511,8.58
KIN,2018-09-10T00:00:00Z,5.129,8.56
KMO,2018-09-10T00:00:00Z,0.218,8.57
KMO,2018-09-10T00:00:00Z,0.524,8.56
KMO,2018-09-10T00:00:00Z,1.015,8.57
KMO,2018-09-10T00:00:00Z,1.524,8.6
KMO,2018-09-10T00:00:00Z,2.028,8.65
KMO,2018-09-10T00:00:00Z,2.538,8.67
KMO,2018-09-10T00:00:00Z,3.035,8.65
KMO,2018-09-10T00:00:00Z,3.626,8.66
VIT,2018-09-10T00:00:00Z,0.222,8.61
VIT,2018-09-10T00:00:00Z,0.53,8.58
VIT,2018-09-10T00:00:00Z,1.017,8.64
VIT,2018-09-10T00:00:00Z,1.521,8.65
VIT,2018-09-10T00:00:00Z,1.995,8.67
VIT,2018-09-10T00:00:00Z,2.516,8.67
VIT,2018-09-10T00:00:00Z,2.914,8.67
SUC,2018-09-10T00:00:00Z,0.229,8.44
SUC,2018-09-10T00:00:00Z,0.529,8.47
SUC,2018-09-10T00:00:00Z,1.021,8.6
SUC,2018-09-10T00:00:00Z,1.542,8.66
SUC,2018-09-10T00:00:00Z,2.019,8.7
SUC,2018-09-10T00:00:00Z,2.512,8.72
SUC,2018-09-10T00:00:00Z,3.027,8.74
SUC,2018-09-10T00:00:00Z,3.531,8.72
SUC,2018-09-10T00:00:00Z,3.927,8.69
SUC,2018-09-10T00:00:00Z,4.223,8.7
MEAD,2018-09-10T00:00:00Z,0.222,8.7
MEAD,2018-09-10T00:00:00Z,0.49,8.69
MEAD,2018-09-10T00:00:00Z,1.032,8.69
MEAD,2018-09-10T00:00:00Z,1.523,8.67
MEAD,2018-09-10T00:00:00Z,2.015,8.66
MEAD,2018-09-10T00:00:00Z,2.511,8.66
MEAD,2018-09-10T00:00:00Z,3.005,8.65
MEAD,2018-09-10T00:00:00Z,3.428,8.64
MEAD,2018-09-10T00:00:00Z,3.733,8.63
MULB FARM,2018-09-10T00:00:00Z,0.219,8.63
MULB FARM,2018-09-10T00:00:00Z,0.527,8.63
MULB FARM,2018-09-10T00:00:00Z,1.012,8.61
MULB FARM,2018-09-10T00:00:00Z,1.53,8.6
MULB FARM,2018-09-10T00:00:00Z,2.032,8.6
MULB FARM,2018-09-10T00:00:00Z,2.508,8.59
MULB FARM,2018-09-10T00:00:00Z,2.825,8.58
WMP,2018-09-10T00:00:00Z,0.244,8.57
WMP,2018-09-10T00:00:00Z,0.53,8.56
WMP,2018-09-10T00:00:00Z,1.021,8.56
WMP,2018-09-10T00:00:00Z,1.531,8.55
WMP,2018-09-10T00:00:00Z,2.018,8.55
WMP,2018-09-10T00:00:00Z,2.509,8.53
WMP,2018-09-10T00:00:00Z,3.019,8.52
WMP,2018-09-10T00:00:00Z,3.524,8.51
WMP,2018-09-10T00:00:00Z,4.025,8.5
WMP,2018-09-10T00:00:00Z,4.625,8.49
CAV,2018-09-10T00:00:00Z,0.213,8.58
CAV,2018-09-10T00:00:00Z,0.508,8.58
CAV,2018-09-10T00:00:00Z,1.016,8.56
CAV,2018-09-10T00:00:00Z,1.527,8.55
CAV,2018-09-10T00:00:00Z,2.01,8.54
CAV,2018-09-10T00:00:00Z,2.531,8.53
CAV,2018-09-10T00:00:00Z,2.82,8.52
REG,2018-09-10T00:00:00Z,0.223,8.61
REG,2018-09-10T00:00:00Z,0.52,8.61
REG,2018-09-10T00:00:00Z,1.036,8.6
REG,2018-09-10T00:00:00Z,1.535,8.59
REG,2018-09-10T00:00:00Z,2.008,8.58
REG,2018-09-10T00:00:00Z,2.521,8.57
REG,2018-09-10T00:00:00Z,2.834,8.57
KIN,2018-09-17T00:00:00Z,0.205,8.44
KIN,2018-09-17T00:00:00Z,0.536,8.43
KIN,2018-09-17T00:00:00Z,1.034,8.42
KIN,2018-09-17T00:00:00Z,1.535,8.39
KIN,2018-09-17T00:00:00Z,2.014,8.38
KIN,2018-09-17T00:00:00Z,2.524,8.38
KIN,2018-09-17T00:00:00Z,3.029,8.38
KIN,2018-09-17T00:00:00Z,3.523,8.38
KIN,2018-09-17T00:00:00Z,4.025,8.37
KIN,2018-09-17T00:00:00Z,4.412,8.36
KMO,2018-09-17T00:00:00Z,0.242,8.73
KMO,2018-09-17T00:00:00Z,0.516,8.67
KMO,2018-09-17T00:00:00Z,0.998,8.68
KMO,2018-09-17T00:00:00Z,1.535,8.66
KMO,2018-09-17T00:00:00Z,2.048,8.65
KMO,2018-09-17T00:00:00Z,2.545,8.63
KMO,2018-09-17T00:00:00Z,3.132,8.62
VIT,2018-09-17T00:00:00Z,0.216,8.72
VIT,2018-09-17T00:00:00Z,0.51,8.73
VIT,2018-09-17T00:00:00Z,1.016,8.74
VIT,2018-09-17T00:00:00Z,1.527,8.73
VIT,2018-09-17T00:00:00Z,2.026,8.73
VIT,2018-09-17T00:00:00Z,2.518,8.72
VIT,2018-09-17T00:00:00Z,2.821,8.71
SUC,2018-09-17T00:00:00Z,0.204,8.77
SUC,2018-09-17T00:00:00Z,0.513,8.75
SUC,2018-09-17T00:00:00Z,1.021,8.79
SUC,2018-09-17T00:00:00Z,1.517,8.79
SUC,2018-09-17T00:00:00Z,2.014,8.81
SUC,2018-09-17T00:00:00Z,2.53,8.83
SUC,2018-09-17T00:00:00Z,3.013,8.82
SUC,2018-09-17T00:00:00Z,3.514,8.83
SUC,2018-09-17T00:00:00Z,3.812,8.82
MEAD,2018-09-17T00:00:00Z,0.244,9.15
MEAD,2018-09-17T00:00:00Z,0.509,9.15
MEAD,2018-09-17T00:00:00Z,1.037,9.15
MEAD,2018-09-17T00:00:00Z,1.515,9.14
MEAD,2018-09-17T00:00:00Z,2.026,9.14
MEAD,2018-09-17T00:00:00Z,2.518,9.13
MEAD,2018-09-17T00:00:00Z,2.941,9.13
MEAD,2018-09-17T00:00:00Z,3.21,9.13
MULB FARM,2018-09-17T00:00:00Z,0.192,9.21
MULB FARM,2018-09-17T00:00:00Z,0.526,9.22
MULB FARM,2018-09-17T00:00:00Z,1.025,9.21
MULB FARM,2018-09-17T00:00:00Z,1.521,9.21
MULB FARM,2018-09-17T00:00:00Z,2.047,9.2
MULB FARM,2018-09-17T00:00:00Z,2.34,9.2
WMP,2018-09-17T00:00:00Z,0.222,9.17
WMP,2018-09-17T00:00:00Z,0.521,9.18
WMP,2018-09-17T00:00:00Z,1.013,9.17
WMP,2018-09-17T00:00:00Z,1.516,9.16
WMP,2018-09-17T00:00:00Z,2.02,9.16
WMP,2018-09-17T00:00:00Z,2.529,9.15
WMP,2018-09-17T00:00:00Z,3.01,9.14
WMP,2018-09-17T00:00:00Z,3.533,9.14
WMP,2018-09-17T00:00:00Z,4.024,9.13
WMP,2018-09-17T00:00:00Z,4.528,9.13
WMP,2018-09-17T00:00:00Z,5.015,9.12
WMP,2018-09-17T00:00:00Z,5.328,9.12
CAV,2018-09-17T00:00:00Z,0.251,9.04
CAV,2018-09-17T00:00:00Z,0.513,9.03
CAV,2018-09-17T00:00:00Z,1.024,9.03
CAV,2018-09-17T00:00:00Z,1.545,9.01
CAV,2018-09-17T00:00:00Z,2.032,9.01
CAV,2018-09-17T00:00:00Z,2.645,8.99
REG,2018-09-17T00:00:00Z,0.261,8.83
REG,2018-09-17T00:00:00Z,0.51,8.82
REG,2018-09-17T00:00:00Z,1.006,8.81
REG,2018-09-17T00:00:00Z,1.514,8.81
REG,2018-09-17T00:00:00Z,2.039,8.8
REG,2018-09-17T00:00:00Z,2.53,8.78
REG,2018-09-17T00:00:00Z,3,8.78
KIN,2018-09-25T00:00:00Z,0.217,7.09
KIN,2018-09-25T00:00:00Z,0.479,7.07
